1
cg01978544	0
cg01980495	0
cg01980587	0
cg01980793	-0.0680247978928642
cg01984854	0
cg01986682	0
cg01986911	0
cg01990342	0
cg01992832	0
cg02002684	0
cg02004723	0
cg02004789	0
cg02005505	0
cg02010047	0
cg02012445	0
cg02015707	0
cg02015800	0
cg02016642	0
cg02021288	0
cg02022102	0
cg02026604	0
cg02027800	0
cg02032115	0
cg02036826	0
cg02037503	0
cg02038213	0
cg02040088	0
cg02041805	0
cg02043994	0
cg02044161	0
cg02049210	0
cg02049979	0
cg02052536	0
cg02052548	0
cg02052797	0
cg02052845	0
cg02054697	0
cg02059952	0
cg02064267	0
cg02068538	0
cg02071074	0
cg02077165	0
cg02078844	0
cg02079908	0
cg02081976	0
cg02083109	0
cg02086742	0
cg02088447	0
cg02091185	0
cg02092807	0
cg02094273	0
cg02094500	0
cg02095697	0
cg02096194	0
cg02096497	0
cg02099194	0
cg02103294	0
cg02103843	0
cg02104648	0
cg02105247	0
cg02105472	0
cg02105856	0
cg02106822	0
cg02108731	0
cg02110776	0
cg02111299	0
cg02117102	0
cg02121517	0
cg02125271	0
cg02126277	0
cg02126424	0
cg02127819	0
cg02128085	0
cg02128483	0
cg02130107	0.227521587694589
cg02132604	0
cg02133510	0
cg02136394	0
cg02137183	0
cg02140425	0
cg02140559	0
cg02142754	0
cg02142995	0
cg02147126	0
cg02148404	0
cg02148562	0
cg02148800	0
cg02148975	0
cg02149509	0
cg02149537	0
cg02149658	0
cg02150018	0
cg02150231	0
cg02152578	0
cg02158567	0
cg02161039	0
cg02161292	0.224267453787609
cg02171905	0
cg02173030	0
cg02174486	0
cg02175301	0
cg02180737	0
cg02186948	0
cg02190211	0
cg02191909	0
cg02192218	0
cg02192746	0
cg02201071	0
cg02204521	0
cg02205013	0
cg02208308	0
cg02209075	0
cg02210279	0
cg02214470	0
cg02215357	0
cg02217035	0
cg02217955	0
cg02218506	0
cg02223028	0
cg02231843	0
cg02232529	0
cg02240013	0
cg02245533	0
cg02245926	0
cg02247870	0
cg02248486	0
cg02251014	0
cg02255090	0
cg02258444	0
cg02259997	0
cg02264079	0
cg02268013	0
cg02268202	0
cg02271926	0
cg02273797	0
cg02274361	0
cg02275294	0
cg02276822	0
cg02276973	0
cg02278574	0
cg02280038	0
cg02280281	0
cg02280309	0
cg02281489	0
cg02283487	0
cg02286270	0
cg02286549	0
cg02286602	0
cg02293096	0
cg02295856	0
cg02301527	0
cg02305353	0
cg02305586	0
cg02305633	0
cg02307288	0
cg02307681	0
cg02309752	0
cg02310922	0
cg02311794	0
cg02314514	0
cg02317651	0
cg02317832	0
cg02318535	0
cg02319453	0
cg02322969	0
cg02324367	0
cg02325324	0
cg02327373	0
cg02328921	0
cg02330501	0
cg02333202	0
cg02334770	0
cg02335370	0
cg02335656	0
cg02337436	0
cg02339742	0
cg02340851	0
cg02345060	0
cg02345321	0
cg02345613	0
cg02347652	0
cg02350211	0
cg02351761	0
cg02352612	0
cg02352716	0
cg02354828	0
cg02355558	0
cg02356883	0
cg02358323	0
cg02362020	0
cg02363655	0
cg02367918	0
cg02368606	0
cg02371464	0
cg02376178	0
cg02377024	0
cg02377053	0
cg02385474	0
cg02387554	0
cg02390188	0
cg02390267	0
cg02390278	0
cg02390515	0
cg02394126	0
cg02394998	0
cg02397064	0
cg02404489	0
cg02405662	0
cg02411198	0
cg02413040	0
cg02423105	0
cg02426464	0
cg02428753	0
cg02430584	0
cg02431851	0
cg02433807	0
cg02436616	0
cg02441556	0
cg02443473	0
cg02445968	0
cg02448735	0
cg02461011	0
cg02461114	0
cg02467024	0
cg02467899	0
cg02471028	0
cg02471954	0
cg02474600	0
cg02475871	0
cg02477448	0
cg02478023	0
cg02478172	0
cg02479299	0
cg02479744	0
cg02479871	0
cg02484774	0
cg02485741	0
cg02486425	0
cg02487233	0
cg02488653	0
cg02488870	0
cg02490847	0
cg02492143	0
cg02494117	0
cg02495395	0
cg02501715	0
cg02505121	0
cg02505681	0
cg02510779	0
cg02515422	0
cg02520212	0
cg02522760	0
cg02524531	0
cg02527372	0
cg02527419	0
cg02527886	0
cg02528196	0
cg02531548	0
cg02531768	0
cg02532293	0
cg02534048	0
cg02538772	0
cg02542951	0
cg02543271	0
cg02548199	0
cg02549492	0
cg02555772	0
cg02557364	0
cg02564259	0
cg02569086	0
cg02569129	0
cg02571042	0
cg02572606	0
cg02573587	0
cg02574734	0
cg02575193	0
cg02576528	0
cg02578103	0
cg02578944	0
cg02580005	0
cg02580006	0
cg02582514	0
cg02582669	0
cg02590060	0
cg02590572	0
cg02595809	0
cg02596233	0
cg02596617	0
cg02598778	0
cg02599626	0
cg02599835	0
cg02600514	0
cg02602915	0
cg02603003	0
cg02603251	0
cg02605634	0
cg02606728	0
cg02608656	0
cg02609775	0
cg02619941	0
cg02621154	0
cg02621694	0
cg02624984	0
cg02625623	0
cg02627352	0
cg02627455	0
cg02628470	0
cg02630045	0
cg02632890	0
cg02634628	0
cg02637741	0
cg02639566	0
cg02643778	0
cg02644729	0
cg02645340	0
cg02645861	0
cg02646297	0
cg02647297	0
cg02650286	0
cg02652820	0
cg02657832	0
cg02658319	0
cg02660440	-0.148219978834589
cg02660480	0
cg02665102	0
cg02665578	0
cg02665660	0
cg02665786	0
cg02666265	0
cg02667677	0
cg02667756	0
cg02668051	0
cg02668075	0
cg02671826	0
cg02676262	0
cg02676865	0
cg02681163	0
cg02681369	0
cg02682520	-0.0830141771714773
cg02683350	0
cg02686681	0
cg02688348	0
cg02691355	0
cg02692808	0
cg02695628	0
cg02700130	0.0794821442205586
cg02701019	0
cg02701826	0
cg02702041	0
cg02703235	0
cg02703850	0
cg02705444	0
cg02706881	0
cg02707071	0
cg02707264	0
cg02707840	0
cg02709181	0
cg02710119	0
cg02710553	0
cg02711472	0
cg02718078	0
cg02724647	0
cg02726943	0
cg02728342	0
cg02735530	0
cg02737621	0
cg02740606	0
cg02742555	0.0331907471055447
cg02746110	0
cg02746308	0
cg02749088	0
cg02749784	0
cg02750954	0
cg02756451	0
cg02757179	0
cg02763146	0
cg02763234	0
cg02766846	0
cg02767024	0
cg02767668	0
cg02768300	0
cg02768912	0
cg02769614	0
cg02770054	0
cg02770313	0
cg02771230	0
cg02772159	0
cg02772910	0
cg02773671	0
cg02776148	0
cg02776177	0
cg02776375	0
cg02776768	0
cg02782857	0
cg02784464	0
cg02788146	0
cg02792168	0
cg02793099	0
cg02796970	0
cg02798181	0
cg02798295	0
cg02800396	0
cg02800571	0
cg02801772	0
cg02803604	0
cg02803847	-0.296181033690602
cg02805890	0
cg02809796	0
cg02811197	0
cg02812189	0
cg02812817	0
cg02814523	0
cg02815249	0
cg02825765	0
cg02827046	0
cg02832305	0
cg02833110	0
cg02833614	0
cg02838148	0
cg02841692	0
cg02841844	0
cg02841875	0
cg02846963	0
cg02848101	0
cg02851167	0
cg02853358	0
cg02854137	0
cg02856768	0
cg02857384	0
cg02857557	0
cg02859655	0
cg02861456	0
cg02862153	0
cg02863117	0
cg02865033	0
cg02866076	0
cg02866152	0
cg02869306	0
cg02871021	0
cg02871925	0
cg02871966	0
cg02876062	0
cg02880356	0
cg02882755	0
cg02882813	0.267039778096536
cg02891048	0
cg02891359	0
cg02892367	0
cg02895319	0
cg02896250	0
cg02896318	0
cg02896432	0
cg02897457	0
cg02906377	0
cg02906827	0
cg02909929	0
cg02910299	0
cg02910913	0
cg02911270	0
cg02911509	0
cg02918593	0
cg02922150	0
cg02922734	0
cg02922913	0
cg02924943	0
cg02928123	0
cg02931432	0
cg02931729	0
cg02932026	0
cg02937873	0
cg02938651	0
cg02946518	0
cg02948656	0
cg02948862	0
cg02952625	0
cg02953302	0
cg02958004	0
cg02960418	0
cg02961397	0
cg02963381	0
cg02965892	0
cg02967812	0
cg02969500	0
cg02970735	-0.039815755606251
cg02977559	0
cg02980127	0
cg02981992	0
cg02987618	0
cg02988764	0
cg02989715	0
cg02992645	0
cg02992647	0
cg02994066	0
cg02996137	0
cg02998278	0
cg03005087	0
cg03008693	0
cg03009871	0.0344430247862353
cg03010972	0
cg03022050	0
cg03025061	0
cg03030665	0
cg03031182	0
cg03031839	0
cg03035849	0
cg03037969	-0.188373766969138
cg03038685	0
cg03040292	0
cg03041030	0
cg03041482	0
cg03041824	0
cg03052541	0
cg03053826	0
cg03056513	0
cg03060555	0
cg03061677	0
cg03063928	0
cg03064642	0
cg03070977	0
cg03071553	0
cg03075156	-0.0165098674764132
cg03078972	0
cg03080336	0
cg03083695	0
cg03089650	0
cg03094285	0
cg03094555	0
cg03095982	0
cg03096285	0
cg03101849	0
cg03103035	0
cg03104055	0
cg03109316	0
cg03112631	0
cg03123136	0
cg03126834	0
cg03127034	0
cg03131236	0.0174520326326522
cg03131729	0
cg03131767	0
cg03133580	0
cg03141526	0
cg03143060	0
cg03145062	0
cg03146965	0
cg03147838	0
cg03147907	0
cg03148927	0
cg03151191	0
cg03151319	0
cg03160217	0
cg03161498	0
cg03161587	0
cg03161744	0
cg03163759	0
cg03164928	0
cg03168587	0
cg03170056	0
cg03170698	0
cg03171300	-0.073442526354136
cg03172341	0
cg03173714	0
cg03175049	0
cg03181052	0
cg03182374	0
cg03185034	0
cg03187710	0
cg03187795	0
cg03189656	0
cg03191919	0
cg03196739	0
cg03198116	0
cg03202803	0
cg03202832	0
cg03203646	0
cg03204305	0
cg03207536	0
cg03207661	0
cg03207666	0
cg03207667	0
cg03209384	0
cg03217090	0
cg03217138	0
cg03224812	0
cg03225002	0
cg03227775	0
cg03227850	0
cg03240232	0
cg03240745	0
cg03241971	0
cg03242453	0
cg03243551	0
cg03243902	0
cg03244438	0
cg03248483	0
cg03248820	0
cg03251857	0
cg03253556	0
cg03255128	0
cg03258142	0
cg03259243	0.261986796486864
cg03259292	0
cg03259874	0
cg03260021	0
cg03261141	0
cg03265037	0
cg03267254	0
cg03267487	0
cg03270036	0
cg03270995	0
cg03271080	0
cg03272089	0
cg03275648	0
cg03276982	0
cg03277819	0
cg03281154	0
cg03281335	-0.00254677056410492
cg03284291	0
cg03287692	0
cg03289833	0
cg03289901	0
cg03300883	0
cg03301026	0
cg03301481	0
cg03302386	0
cg03303325	0
cg03305004	0
cg03308038	0
cg03309760	0
cg03316243	0
cg03317245	0
cg03317919	0
cg03318904	0
cg03321349	0
cg03323444	0
cg03329755	0
cg03330762	0
cg03338522	0
cg03338968	0
cg03339674	0
cg03346706	0
cg03350993	0
cg03357721	0
cg03358468	0
cg03359516	0
cg03361379	0
cg03363342	0
cg03364683	0
cg03366858	0
cg03371752	0
cg03374643	0
cg03374865	0
cg03379649	0
cg03381007	0
cg03382805	0
cg03383158	0
cg03383268	0
cg03386617	0
cg03386765	0
cg03389982	0
cg03393241	0
cg03396324	0
cg03399814	0
cg03401452	0
cg03401480	0
cg03404709	0
cg03404815	0
cg03406993	0
cg03410115	0
cg03413810	0
cg03415742	0
cg03416812	0
cg03422350	0
cg03425609	0
cg03428109	0
cg03431903	0
cg03434262	0
cg03436478	0
cg03436798	0
cg03436967	0
cg03440386	0
cg03440989	0
cg03443996	0
cg03446399	0
cg03447083	0
cg03447424	0
cg03450180	0
cg03455250	0
cg03455736	0
cg03456193	0
cg03457528	0
cg03460622	0
cg03463990	-0.0164518120790117
cg03465049	0
cg03466066	0
cg03466103	0
cg03471150	0
cg03475172	0
cg03476864	0
cg03481774	0
cg03485840	0
cg03487065	0
cg03493668	0
cg03495340	0
cg03499639	0
cg03500977	-0.0755639474113246
cg03507326	0
cg03509039	0
cg03517712	0
cg03517776	0
cg03520342	0
cg03521085	0
cg03524354	0
cg03526625	0
cg03526828	0
cg03530074	0
cg03533091	0
cg03535253	0
cg03535461	0
cg03537747	0
cg03538934	0
cg03543448	0
cg03543600	0
cg03543639	0
cg03547757	0
cg03551367	0
cg03555276	0
cg03556869	0
cg03557857	0
cg03559133	0
cg03569073	0
cg03569283	0
cg03570045	0
cg03578464	0
cg03578918	0
cg03588189	0
cg03588812	0
cg03591690	0
cg03594100	0
cg03598122	0
cg03598731	0
cg03600516	0.186439458978703
cg03603170	0
cg03604417	0
cg03607855	0
cg03608093	0
cg03608167	0
cg03610826	0
cg03615408	0
cg03617456	0
cg03622199	0
cg03627958	0
cg03632278	0
cg03633322	0
cg03638489	0
cg03646569	0.100730961342192
cg03648361	0
cg03653137	0
cg03655706	0
cg03657589	0
cg03659005	0
cg03660377	0
cg03664459	0
cg03666796	0
cg03668470	0
cg03673916	0
cg03678098	0
cg03678938	0
cg03683164	0
cg03688668	0
cg03690080	0
cg03695739	0
cg03698343	0
cg03705571	0
cg03708680	0
cg03713666	0
cg03713668	0
cg03714916	0
cg03724368	0
cg03728799	0
cg03728806	0
cg03729251	0
cg03730389	0
cg03731131	0
cg03731797	0
cg03732447	0
